名前,pokeID,dexID,育て方,ブースト,種族値,ランク,実数値
タマゲタケ,661,443,最速,,15,0,73
スナバァ,871,589,最速,,15,0,73
バチンウニ,978,648,最速,,15,0,73
エビワラー,134,91,最遅,,76,0,72
シママ,583,405,最遅,,76,0,72
ドードー,105,68,最遅,,75,0,72
デリバード,266,191,最遅,,75,0,72
ドーブル,276,200,最遅,,75,0,72
チラーミィ,643,431,最遅,,75,0,72
シキジカ,656,441,最遅,,75,0,72
フラージェス,752,511,最遅,,75,0,72
クレッフィ,792,532,最遅,,75,0,72
ケララッパ,828,554,最遅,,75,0,72
ストリンダー(ハイなすがた),955,634,最遅,,75,0,72
ストリンダー(ローなすがた),956,635,最遅,,75,0,72
タイレーツ,977,647,最遅,,75,0,72
ワッカネズミ,1043,707,最遅,,75,0,72
グレンアルマ,1059,720,最遅,,75,0,72
シルシュルー,1067,728,最遅,,75,0,72
ガケガニ,1073,734,最遅,,75,0,72
スコヴィラン,1075,736,最遅,,75,0,72
ヒラヒナ,1078,739,最遅,,75,0,72
ナミイルカ,1086,747,最遅,,75,0,72
タケルライコ,1154,811,最遅,,75,0,72
フラエッテ,751,510,無振,,52,0,72
メェークル,753,512,無振,,52,0,72
フクスロー,818,544,無振,,52,0,72
ガチグマ(あかつき),1017,681,無振,,52,0,72
プリン,45,24,準速,,20,0,72
イシツブテ(原種),87,56,準速,,20,0,72
イシツブテ(アローラのすがた),88,57,準速,,20,0,72
オタチ,197,138,準速,,20,0,72
マグマッグ,258,187,準速,,20,0,72
ルリリ,341,245,準速,,20,0,72
コータス,367,258,準速,,20,0,72
ユニラン,648,436,準速,,20,0,72
ヒトモシ,678,451,準速,,20,0,72
ヨクバリス,926,616,準速,,20,0,72
カジッチュ,946,625,準速,,20,0,72
ユキハミ,979,649,準速,,20,0,72
タマンチュラ,1036,700,準速,,20,0,72
ドオー,1106,766,準速,,20,0,72
スカンプー,485,335,最遅,,74,0,71
ワルビル,616,423,最遅,,74,0,71
カジリガメ,940,621,最遅,,74,0,71
サナギラス,288,210,無振,,51,0,71
トロピウス,403,280,無振,,51,0,71
オラチフ,1065,726,無振,,51,0,71
テールナー,734,496,最遅,,73,0,70
カラマネロ,770,518,最遅,,73,0,70
ハルクジラ,1099,759,最遅,,73,0,70
ラフレシア,51,28,無振,,50,0,70
ベトベトン(原種),111,74,無振,,50,0,70
ベトベトン(アローラのすがた),112,75,無振,,50,0,70
ラッキー,141,97,無振,,50,0,70
ミニリュウ,182,123,無振,,50,0,70
ホーホー,199,140,無振,,50,0,70
キレイハナ,218,152,無振,,50,0,70
マリルリ,220,154,無振,,50,0,70
ハネッコ,223,157,無振,,50,0,70
ウリムー,260,189,無振,,50,0,70
イノムー,261,190,無振,,50,0,70
ドンファン,273,197,無振,,50,0,70
ヌマクロー,300,221,無振,,50,0,70
ハスブレロ,314,226,無振,,50,0,70
キルリア,324,234,無振,,50,0,70
ハリテヤマ,340,244,無振,,50,0,70
ヤミラミ,345,247,無振,,50,0,70
チルット,376,266,無振,,50,0,70
ユキワラシ,407,282,無振,,50,0,70
タツベイ,417,285,無振,,50,0,70
コモルー,418,286,無振,,50,0,70
メタング,421,289,無振,,50,0,70
レジロック,423,291,無振,,50,0,70
レジアイス,424,292,無振,,50,0,70
レジスチル,425,293,無振,,50,0,70
ポッタイシ,443,308,無振,,50,0,70
グレッグル,504,350,無振,,50,0,70
シビルドン,675,450,無振,,50,0,70
ツンベアー,685,458,無振,,50,0,70
メレシー,786,526,無振,,50,0,70
ディアンシー,813,540,無振,,50,0,70
オシャマリ,825,551,無振,,50,0,70
トロッゴン,944,623,無振,,50,0,70
ヤバチャ,961,636,無振,,50,0,70
ベロバー,966,641,無振,,50,0,70
ニャイキング,970,644,無振,,50,0,70
コオリッポ(アイスフェイス),982,652,無振,,50,0,70
バドレックス(はくばじょうのすがた),1013,677,無振,,50,0,70
ガチグマ(通常),1016,680,無振,,50,0,70
クワッス,1030,694,無振,,50,0,70
カプサイジ,1074,735,無振,,50,0,70
ドドゲザン,1110,769,無振,,50,0,70
テツノカイナ,1119,778,無振,,50,0,70
チャデス,1142,799,無振,,50,0,70
シシコ,748,507,最遅,,72,0,69
アマージョ,865,585,最遅,,72,0,69
ダクマ,1003,667,最遅,,72,0,69
テツノイバラ,1122,781,最遅,,72,0,69
テブリム,964,639,無振,,49,0,69
アチゲータ,1028,692,無振,,49,0,69
ドンカラス,481,333,最遅,,71,0,68
ケロマツ,736,498,最遅,,71,0,68
サダイジャ,950,629,最遅,,71,0,68
メタモン,164,110,無振,,48,0,68
ズルッグ,627,425,無振,,48,0,68
ナックラー,371,261,最速,,10,0,68
ウソハチ,489,339,最速,,10,0,68
コレクレー(はこフォルム),1127,786,最速,,10,0,68
マンキー,67,42,最遅,,70,0,67
ニョロボン,75,50,最遅,,70,0,67
ウツボット,84,53,最遅,,70,0,67
メノクラゲ,85,54,最遅,,70,0,67
レアコイル,102,67,最遅,,70,0,67
ジュゴン,108,71,最遅,,70,0,67
パルシェン,114,77,最遅,,70,0,67
ハクリュー,183,124,最遅,,70,0,67
ヨルノズク,200,141,最遅,,70,0,67
ニョロトノ,222,156,最遅,,70,0,67
エアームド,268,192,最遅,,70,0,67
カポエラー,278,202,最遅,,70,0,67
キモリ,293,214,最遅,,70,0,67
グラエナ,303,224,最遅,,70,0,67
ルンパッパ,315,227,最遅,,70,0,67
キノガッサ,329,239,最遅,,70,0,67
ビブラーバ,372,262,最遅,,70,0,67
メタグロス,422,290,最遅,,70,0,67
レントラー,454,317,最遅,,70,0,67
ミツハニー,466,322,最遅,,70,0,67
フワンテ,476,330,最遅,,70,0,67
ダイケンキ(原種),563,403,最遅,,70,0,67
ゾロア(ヒスイのすがた),640,428,最遅,,70,0,67
キリキザン,697,465,最遅,,70,0,67
フーパ(いましめられしフーパ),814,541,最遅,,70,0,67
ボルケニオン,816,542,最遅,,70,0,67
ジュナイパー(原種),819,545,最遅,,70,0,67
ニャビー,821,547,最遅,,70,0,67
メッソン,922,612,最遅,,70,0,67
アップリュー,947,626,最遅,,70,0,67
ポットデス,962,637,最遅,,70,0,67
ギモー,967,642,最遅,,70,0,67
イシヘンジン,981,651,最遅,,70,0,67
カイデン,1063,724,最遅,,70,0,67
ノノクラゲ,1071,732,最遅,,70,0,67
ミガルーサ,1100,760,最遅,,70,0,67
チオンジェン,1129,788,最遅,,70,0,67
ヤバソチャ,1143,800,最遅,,70,0,67
カバルドン,501,349,無振,,47,0,67
ブロロン,1089,749,無振,,47,0,67
ヤドン(原種),97,62,準速,,15,0,67
ヤドン(ガラルのすがた),98,63,準速,,15,0,67
ピィ,209,147,準速,,15,0,67
ププリン,210,148,準速,,15,0,67
ウパー(パルデアのすがた),231,164,準速,,15,0,67
クヌギダマ,242,173,準速,,15,0,67
タマゲタケ,661,443,準速,,15,0,67
スナバァ,871,589,準速,,15,0,67
バチンウニ,978,648,準速,,15,0,67
ヒバニー,919,609,最遅,,69,0,66
アゴジムシ,832,558,無振,,46,0,66
スナヘビ,949,628,無振,,46,0,66
ラブトロス(れいじゅうフォルム),1023,687,無振,,46,0,66
モグリュー,590,407,最遅,,68,0,65
ゴーゴート,754,513,最遅,,68,0,65
ニャスパー,758,514,最遅,,68,0,65
ハカドッグ,1096,756,最遅,,68,0,65
フシギダネ,0,0,無振,,45,0,65
プクリン,46,25,無振,,45,0,65
コンパン,54,29,無振,,45,0,65
ゴローニャ(原種),91,60,無振,,45,0,65
ゴローニャ(アローラのすがた),92,61,無振,,45,0,65
コイル,101,66,無振,,45,0,65
パウワウ,107,70,無振,,45,0,65
ナッシー(アローラのすがた),129,89,無振,,45,0,65
チコリータ,187,128,無振,,45,0,65
モココ,216,150,無振,,45,0,65
ノコッチ,244,175,無振,,45,0,65
グランブル,248,178,無振,,45,0,65
アチャモ,296,217,無振,,45,0,65
カゲボウズ,399,276,無振,,45,0,65
コリンク,452,315,無振,,45,0,65
リーシャン,484,334,無振,,45,0,65
ヨノワール,528,369,無振,,45,0,65
ポカブ,558,398,無振,,45,0,65
ミジュマル,561,401,無振,,45,0,65
ローブシン,595,411,無振,,45,0,65
ゴチム,645,433,無振,,45,0,65
マーイーカ,769,517,無振,,45,0,65
ヤングース,830,556,無振,,45,0,65
デカグース,831,557,無振,,45,0,65
ヒドイデ,849,573,無振,,45,0,65
ドロバンコ,851,575,無振,,45,0,65
ラランテス,856,580,無振,,45,0,65
ジャラコ,885,595,無振,,45,0,65
マメバッタ,1038,702,無振,,45,0,65
ズピカ,1061,722,無振,,45,0,65
ハラバリー,1062,723,無振,,45,0,65
ベラカス,1077,738,無振,,45,0,65
ディンルー,1131,790,無振,,45,0,65
スリーパー,120,82,最遅,,67,0,64
チョンチー,206,144,最遅,,67,0,64
ランターン,207,145,最遅,,67,0,64
オノンド,682,455,最遅,,67,0,64
アーマーガア,929,619,最遅,,67,0,64
ドラミドロ,774,520,無振,,44,0,64
ウデッポウ,775,521,無振,,44,0,64
カムカメ,939,620,無振,,44,0,64
カミツオロチ,1152,809,無振,,44,0,64
ケイコウオ,507,352,最遅,,66,0,63
モンメン,607,415,最遅,,66,0,63
サシカマス,952,631,最遅,,66,0,63
ラウドボーン,1029,693,最遅,,66,0,63
ヒトカゲ,3,3,最遅,,65,0,63
サンドパン(原種),31,16,最遅,,65,0,63
サンドパン(アローラのすがた),32,17,最遅,,65,0,63
ロコン(原種),41,20,最遅,,65,0,63
ロコン(アローラのすがた),42,21,最遅,,65,0,63
シャワーズ,166,112,最遅,,65,0,63
ブースター,168,114,最遅,,65,0,63
ヒノアラシ,190,131,最遅,,65,0,63
ブラッキー,234,167,最遅,,65,0,63
ハッサム,251,181,最遅,,65,0,63
デルビル,269,193,最遅,,65,0,63
ペリッパー,322,232,最遅,,65,0,63
アメタマ,326,236,最遅,,65,0,63
ハブネーク,379,269,最遅,,65,0,63
ジュペッタ,400,277,最遅,,65,0,63
チリーン,404,281,最遅,,65,0,63
コロトック,451,314,最遅,,65,0,63
グレイシア,522,363,最遅,,65,0,63
エンブオー,560,400,最遅,,65,0,63
メグロコ,615,422,最遅,,65,0,63
ゾロア(原種),639,427,最遅,,65,0,63
ゴチルゼル,647,435,最遅,,65,0,63
ママンボウ,665,445,最遅,,65,0,63
バチュル,666,446,最遅,,65,0,63
コジョフー,691,460,最遅,,65,0,63
ウォーグル(ヒスイのすがた),701,468,最遅,,65,0,63
ツツケラ,827,553,最遅,,65,0,63
ネッコアラ,878,592,最遅,,65,0,63
ジャランゴ,886,596,最遅,,65,0,63
マギアナ,907,605,最遅,,65,0,63
サルノリ,916,606,最遅,,65,0,63
モスノウ,980,650,最遅,,65,0,63
アヤシシ,1014,678,最遅,,65,0,63
ニャオハ,1024,688,最遅,,65,0,63
ウェルカモ,1031,695,最遅,,65,0,63
パフュートン(オスのすがた),1034,698,最遅,,65,0,63
パフュートン(メスのすがた),1035,699,最遅,,65,0,63
パピモッチ,1046,710,最遅,,65,0,63
ミミズズ,1092,752,最遅,,65,0,63
ゼニガメ,6,6,無振,,43,0,63
ワニノコ,194,135,無振,,43,0,63
クワガノン,834,560,無振,,43,0,63
ケケンカニ,836,562,無振,,43,0,63
アルクジラ,1098,758,無振,,43,0,63
ブリガロン,732,494,最遅,,64,0,62
マホイップ,976,646,最遅,,64,0,62
スリープ,119,81,無振,,42,0,62
フカマル,494,342,無振,,42,0,62
クルミル,601,412,無振,,42,0,62
クルマユ,602,413,無振,,42,0,62
フラベベ,750,509,無振,,42,0,62
モクロー,817,543,無振,,42,0,62
オニシズクモ,854,578,無振,,42,0,62
ナックラー,371,261,準速,,10,0,62
ウソハチ,489,339,準速,,10,0,62
コレクレー(はこフォルム),1127,786,準速,,10,0,62
ゴンベ,497,345,最速,,5,0,62
ツタージャ,555,395,最遅,,63,0,61
マケンカニ,835,561,最遅,,63,0,61
ヨーギラス,287,209,無振,,41,0,61
ヤヤコマ,742,501,最遅,,62,0,60
アママイコ,864,584,最遅,,62,0,60
セゴール,1124,783,最遅,,62,0,60
サンド(原種),29,14,無振,,40,0,60
サンド(アローラのすがた),30,15,無振,,40,0,60
クサイハナ,50,27,無振,,40,0,60
ニャース(ガラルのすがた),62,37,無振,,40,0,60
マダツボミ,82,51,無振,,40,0,60
シェルダー,113,76,無振,,40,0,60
タマタマ,127,87,無振,,40,0,60
サイドン,140,96,無振,,40,0,60
ポリゴン,169,115,無振,,40,0,60
アリアドス,204,143,無振,,40,0,60
マリル,219,153,無振,,40,0,60
フォレトス,243,174,無振,,40,0,60
ヒメグマ,256,185,無振,,40,0,60
ゴマゾウ,272,196,無振,,40,0,60
ミズゴロウ,299,220,無振,,40,0,60
ラルトス,323,233,無振,,40,0,60
ゴクリン,359,254,無振,,40,0,60
バクーダ,366,257,無振,,40,0,60
ポッチャマ,442,307,無振,,40,0,60
ビークイン,467,323,無振,,40,0,60
ユキカブリ,510,354,無振,,40,0,60
ドサイドン,515,358,無振,,40,0,60
ダイノーズ,527,368,無振,,40,0,60
ドテッコツ,594,410,無振,,40,0,60
シビビール,674,449,無振,,40,0,60
クマシュン,684,457,無振,,40,0,60
ヌメラ,787,527,無振,,40,0,60
ヌメイル(ヒスイのすがた),789,529,無振,,40,0,60
アシマリ,824,550,無振,,40,0,60
エレズン,954,633,無振,,40,0,60
ゾウドウ,987,656,無振,,40,0,60
カミッチュ,1141,798,無振,,40,0,60
バンギラス,289,211,最遅,,61,0,59
ヒコザル,439,304,最遅,,61,0,59
トリトドン,474,328,無振,,39,0,59
ミブリム,963,638,無振,,39,0,59
オリーヴァ,1050,714,無振,,39,0,59
フシギソウ,1,1,最遅,,60,0,58
ピクシー,40,19,最遅,,60,0,58
ガーディ(原種),69,44,最遅,,60,0,58
マタドガス(原種),137,93,最遅,,60,0,58
マタドガス(ガラルのすがた),138,94,最遅,,60,0,58
タッツー,144,98,最遅,,60,0,58
ラプラス,163,109,最遅,,60,0,58
ベイリーフ,188,129,最遅,,60,0,58
ピチュー,208,146,最遅,,60,0,58
ポリゴン2,274,198,最遅,,60,0,58
ラグラージ,301,222,最遅,,60,0,58
コノハナ,317,229,最遅,,60,0,58
アサナン,350,248,最遅,,60,0,58
バネブー,368,259,最遅,,60,0,58
ドジョッチ,382,270,最遅,,60,0,58
ナマズン,383,271,最遅,,60,0,58
エンペルト,444,309,最遅,,60,0,58
ムックル,445,310,最遅,,60,0,58
ルクシオ,453,316,最遅,,60,0,58
リオル,498,346,最遅,,60,0,58
ユキノオー,511,355,最遅,,60,0,58
ジバコイル,513,357,最遅,,60,0,58
フタチマル,562,402,最遅,,60,0,58
シビシラス,673,448,最遅,,60,0,58
コマタナ,696,464,最遅,,60,0,58
ワシボン,699,466,最遅,,60,0,58
バルチャイ,702,469,最遅,,60,0,58
メラルバ,709,474,最遅,,60,0,58
フォッコ,733,495,最遅,,60,0,58
ニンフィア,783,523,最遅,,60,0,58
ヌメイル(原種),788,528,最遅,,60,0,58
ヌメルゴン(ヒスイのすがた),791,531,最遅,,60,0,58
ジュナイパー(ヒスイのすがた),820,546,最遅,,60,0,58
ガオガエン,823,549,最遅,,60,0,58
アシレーヌ,826,552,最遅,,60,0,58
ドデカバシ,829,555,最遅,,60,0,58
イワンコ,843,569,最遅,,60,0,58
ヤレユータン,867,587,最遅,,60,0,58
オーロンゲ,968,643,最遅,,60,0,58
パモ,1040,704,最遅,,60,0,58
アノクサ,1069,730,最遅,,60,0,58
キラーメ,1093,753,最遅,,60,0,58
リキキリン,1107,767,最遅,,60,0,58
テラパゴス(ノーマルフォルム),1157,814,最遅,,60,0,58
モノズ,706,471,無振,,38,0,58
ハリマロン,730,492,無振,,38,0,58
ボクレー,793,533,無振,,38,0,58
クレベース(ヒスイのすがた),805,537,無振,,38,0,58
ブロスター,776,522,最遅,,59,0,57
コスモッグ,892,598,無振,,37,0,57
コスモウム,893,599,無振,,37,0,57
ゴンベ,497,345,準速,,5,0,57
カメール,7,7,最遅,,58,0,56
アリゲイツ,195,136,最遅,,58,0,56
ズガイドス,457,318,最遅,,58,0,56
ラムパルド,458,319,最遅,,58,0,56
ズルズキン,628,426,最遅,,58,0,56
ジヘッド,707,472,最遅,,58,0,56
カヌチャン,1080,741,最遅,,58,0,56
ハヤシガメ,437,302,無振,,36,0,56
デンヂムシ,833,559,無振,,36,0,56
ホゲータ,1027,691,無振,,36,0,56
キバゴ,681,454,最遅,,57,0,55
ハリボーグ,731,493,最遅,,57,0,55
ココガラ,927,617,最遅,,57,0,55
ピッピ,39,18,無振,,35,0,55
ゴローン(原種),89,58,無振,,35,0,55
ゴローン(アローラのすがた),90,59,無振,,35,0,55
ドガース,136,92,無振,,35,0,55
メリープ,215,149,無振,,35,0,55
ヌオー,232,165,無振,,35,0,55
バルキー,277,201,無振,,35,0,55
ポチエナ,302,223,無振,,35,0,55
キノココ,328,238,無振,,35,0,55
ドンメル,365,256,無振,,35,0,55
サボネア,374,264,無振,,35,0,55
ヘイガニ,384,272,無振,,35,0,55
ミカルゲ,493,341,無振,,35,0,55
ドッコラー,593,409,無振,,35,0,55
ゴビット,694,462,無振,,35,0,55
コフキムシ,745,504,無振,,35,0,55
ドヒドイデ,850,574,無振,,35,0,55
バンバドロ,852,576,無振,,35,0,55
カリキリ,855,579,無振,,35,0,55
シロデスナ,872,590,無振,,35,0,55
グルトン,1033,697,無振,,35,0,55
ワナイダー,1037,701,無振,,35,0,55
ジオヅム,1056,717,無振,,35,0,55
キョジオーン,1057,718,無振,,35,0,55
カルボウ,1058,719,無振,,35,0,55
ヘイラッシャ,1101,761,無振,,35,0,55
ドダイトス,438,303,最遅,,56,0,54
オーロット,794,534,最遅,,56,0,54
アーボ,24,9,最遅,,55,0,54
コダック,65,40,最遅,,55,0,54
ガーディ(ヒスイのすがた),70,45,最遅,,55,0,54
ウツドン,83,52,最遅,,55,0,54
ナッシー(原種),128,88,最遅,,55,0,54
イーブイ,165,111,最遅,,55,0,54
デンリュウ,217,151,最遅,,55,0,54
リングマ,257,186,最遅,,55,0,54
ハピナス,283,205,最遅,,55,0,54
ワカシャモ,297,218,最遅,,55,0,54
マルノーム,360,255,最遅,,55,0,54
ノクタス,375,265,最遅,,55,0,54
シザリガー,385,273,最遅,,55,0,54
チャオブー,559,399,最遅,,55,0,54
ゴチミル,646,434,最遅,,55,0,54
コアルヒー,651,439,最遅,,55,0,54
ランプラー,679,452,最遅,,55,0,54
ゴルーグ,695,463,最遅,,55,0,54
オンバット,806,538,最遅,,55,0,54
ノココッチ(ふたふしフォルム),1108,768,最遅,,55,0,54
アラブルタケ,1113,772,最遅,,55,0,54
セビエ,1123,782,最遅,,55,0,54
カラナクシ,473,327,無振,,34,0,54
マホミル,975,645,無振,,34,0,54
ボチ,1095,755,無振,,34,0,54
ドータクン,488,338,無振,,33,0,53
オリーニョ,1049,713,無振,,33,0,53
ヒポポタス,500,348,無振,,32,0,52
アマカジ,863,583,無振,,32,0,52
フラエッテ,751,510,最遅,,52,0,51
メェークル,753,512,最遅,,52,0,51
フクスロー,818,544,最遅,,52,0,51
ガチグマ(あかつき),1017,681,最遅,,52,0,51
ナエトル,436,301,無振,,31,0,51
サナギラス,288,210,最遅,,51,0,50
トロピウス,403,280,最遅,,51,0,50
オラチフ,1065,726,最遅,,51,0,50
ナゾノクサ,49,26,無振,,30,0,50
ヤドラン(原種),99,64,無振,,30,0,50
ヤドラン(ガラルのすがた),100,65,無振,,30,0,50
カビゴン,175,116,無振,,30,0,50
イトマル,203,142,無振,,30,0,50
ウソッキー,221,155,無振,,30,0,50
ヒマナッツ,227,161,無振,,30,0,50
キマワリ,228,162,無振,,30,0,50
ヤドキング(原種),236,169,無振,,30,0,50
ヤドキング(ガラルのすがた),237,170,無振,,30,0,50
ブルー,247,177,無振,,30,0,50
マグカルゴ,259,188,無振,,30,0,50
ハスボー,313,225,無振,,30,0,50
タネボー,316,228,無振,,30,0,50
ナマケロ,330,240,無振,,30,0,50
ノズパス,342,246,無振,,30,0,50
